x,y,surveydate,crownspcom,ladderspco,depthorgan,surfacefco,deadanddow,ladderfuel,ladderfu_1,stemperha_,overstoryc,crownclosu,fuelstrata,stemperha1,deadanddyi,pest,fueltype,creationda,editdate,ladderclos,health,fueltype_c,feature_id,ctr_lat,ctr_lon,image,row,lin,xoff,yoff,20190809 10m: b4 central wavelength 665 nm,20190809 10m: b3 central wavelength 560 nm,20190809 10m: b2 central wavelength 490 nm,20190809 10m: b8 central wavelength 842 nm,20190809 20m: b5 central wavelength 705 nm,20190809 20m: b6 central wavelength 740 nm,20190809 20m: b7 central wavelength 783 nm,20190809 20m: b8a central wavelength 865 nm,20190809 20m: b11 central wavelength 1610 nm,20190809 20m: b12 central wavelength 2190 nm,20190809 60m: b1 central wavelength 443 nm,20190809 60m: b9 central wavelength 945 nm,20190908 10m: b4 central wavelength 665 nm,20190908 10m: b3 central wavelength 560 nm,20190908 10m: b2 central wavelength 490 nm,20190908 10m: b8 central wavelength 842 nm,20190908 20m: b5 central wavelength 705 nm,20190908 20m: b6 central wavelength 740 nm,20190908 20m: b7 central wavelength 783 nm,20190908 20m: b8a central wavelength 865 nm,20190908 20m: b11 central wavelength 1610 nm,20190908 20m: b12 central wavelength 2190 nm,20190908 60m: b1 central wavelength 443 nm,20190908 60m: b9 central wavelength 945 nm,20200405 10m: b4 central wavelength 665 nm,20200405 10m: b3 central wavelength 560 nm,20200405 10m: b2 central wavelength 490 nm,20200405 10m: b8 central wavelength 842 nm,20200405 20m: b5 central wavelength 705 nm,20200405 20m: b6 central wavelength 740 nm,20200405 20m: b7 central wavelength 783 nm,20200405 20m: b8a central wavelength 865 nm,20200405 20m: b11 central wavelength 1610 nm,20200405 20m: b12 central wavelength 2190 nm,20200405 60m: b1 central wavelength 443 nm,20200405 60m: b9 central wavelength 945 nm,20200915 10m: b4 central wavelength 665 nm,20200915 10m: b3 central wavelength 560 nm,20200915 10m: b2 central wavelength 490 nm,20200915 10m: b8 central wavelength 842 nm,20200915 20m: b5 central wavelength 705 nm,20200915 20m: b6 central wavelength 740 nm,20200915 20m: b7 central wavelength 783 nm,20200915 20m: b8a central wavelength 865 nm,20200915 20m: b11 central wavelength 1610 nm,20200915 20m: b12 central wavelength 2190 nm,20200915 60m: b1 central wavelength 443 nm,20200915 60m: b9 central wavelength 945 nm
-131.084784049067,57.9648351253822,2020/07/29,0,0,2 - <5,Deadfines,Scattered,Absent,Absent,<500,Deciduous,20 - 40,>10,901 - 1200,<20,,D1,2020/08/04,2020/08/04,<20,None,Green aspen stand. Unburned,59,-131.084784049067,57.9648351253822,raster_epsg_32609.bin,7663,7334,-3,0,879,741,541,1771,980.25,1432.1875,1560.5625,1757.5,1901.5,1395.625,189.08332824707,1860.72912597656,975,864,648,1867,1085.375,1518.25,1721.6875,1847.3125,1834.375,1333.375,160.72917175293,1869.97912597656,2193,2003,1518,2602,2764.6875,2796,2645.375,2769.875,1071.4375,977.9375,2297.64575195312,2897.9375,926,772,595,1582,1011,1351.9375,1514.9375,1639.5625,1660.3125,1177.75,102.291664123535,1642.22912597656
-131.084784049067,57.9648351253822,2020/07/29,0,0,2 - <5,Deadfines,Scattered,Absent,Absent,<500,Deciduous,20 - 40,>10,901 - 1200,<20,,D1,2020/08/04,2020/08/04,<20,None,Green aspen stand. Unburned,59,-131.084784049067,57.9648351253822,raster_epsg_32609.bin,7661,7332,-2,-2,456,451,260,1626,831.875,1375.75,1559.0625,1707.0625,2037.0625,1400.0625,194.194442749023,1816.0625,419,419,241,1518,827.75,1389.3125,1486,1648.25,1804.125,1205.6875,163.39582824707,1744.42358398438,3055,2897,2801,3236,3360.8125,3344.0625,3226.875,3108.375,913,794.0625,2458.8681640625,2991.71533203125,446,341,221,1086,709.25,1064.1875,1145.9375,1363.5625,1723.625,1222.3125,109.291664123535,1420.34033203125
-131.084784049067,57.9648351253822,2020/07/29,0,0,2 - <5,Deadfines,Scattered,Absent,Absent,<500,Deciduous,20 - 40,>10,901 - 1200,<20,,D1,2020/08/04,2020/08/04,<20,None,Green aspen stand. Unburned,59,-131.084784049067,57.9648351253822,raster_epsg_32609.bin,7659,7331,-2,-1,399,441,233,1837,801.1875,1506.4375,1647.875,1855.5625,1994.1875,1303.0625,196.527770996094,1801.27087402344,393,380,236,1464,765.3125,1250.75,1410.875,1579.75,1731.1875,1113.625,166.4375,1662.96533203125,3061,2958,2720,3138,3369.0625,3314.625,3152.875,3120.9375,875.375,755.25,2623.57641601562,3107.5068359375,394,342,196,1118,601.8125,887.8125,972.8125,1197.125,1659.4375,1085.5,112.875,1268.71533203125
-131.084784049067,57.9648351253822,2020/07/29,0,0,2 - <5,Deadfines,Scattered,Absent,Absent,<500,Deciduous,20 - 40,>10,901 - 1200,<20,,D1,2020/08/04,2020/08/04,<20,None,Green aspen stand. Unburned,59,-131.084784049067,57.9648351253822,raster_epsg_32609.bin,7657,7331,-2,0,423,436,258,1934,796.3125,1623.125,1809.125,1992,1952.4375,1223,190.10417175293,1760.91662597656,407,424,217,1665,749.125,1313.625,1415.75,1659.6875,1757.125,1091.125,156.8125,1580.52087402344,3298,3412,3182,3485,3386.6875,3290.25,3122.9375,3115.25,889.6875,761.5625,2653.875,3030.3125,368,307,174,1090,569.5625,889.4375,1008.875,1210.375,1649.9375,1067.3125,102.708335876465,1195.20837402344
-131.084784049067,57.9648351253822,2020/07/29,0,0,2 - <5,Deadfines,Scattered,Absent,Absent,<500,Deciduous,20 - 40,>10,901 - 1200,<20,,D1,2020/08/04,2020/08/04,<20,None,Green aspen stand. Unburned,59,-131.084784049067,57.9648351253822,raster_epsg_32609.bin,7655,7332,-2,1,371,413,224,2014,774.6875,1615.5625,1798.1875,2009.75,1888.25,1173.6875,183.284729003906,1691.41662597656,379,405,201,1543,730.1875,1329.1875,1432.4375,1658.4375,1683.125,1043.0625,143.743057250977,1472.59033203125,2967,2762,2564,2978,3060.5625,2990.0625,2784.5625,2868.125,936.5625,808.375,2642.90283203125,2870.52075195312,343,350,173,1214,563.0625,935.4375,1048.8125,1253.75,1603.75,1065.0625,88.5694427490234,1130.56945800781
-131.084784049067,57.9648351253822,2020/07/29,0,0,2 - <5,Deadfines,Scattered,Absent,Absent,<500,Deciduous,20 - 40,>10,901 - 1200,<20,,D1,2020/08/04,2020/08/04,<20,None,Green aspen stand. Unburned,59,-131.084784049067,57.9648351253822,raster_epsg_32609.bin,7653,7334,-2,2,361,390,234,1713,714.6875,1384.4375,1528.3125,1697.1875,1793,1180.1875,178.451385498047,1579.08337402344,345,368,204,1467,673.25,1182.4375,1333.25,1434.125,1506.5625,967.875,133.243057250977,1303.09033203125,2234,2164,2048,2461,2603.4375,2584.9375,2499.5625,2489.875,951.0625,833.9375,2667.90283203125,2693.35424804688,333,263,178,938,498.9375,781.0625,892.9375,1037.9375,1450.4375,987.125,71.2361145019531,1029.23608398438
-131.084784049067,57.9648351253822,2020/07/29,0,0,2 - <5,Deadfines,Scattered,Absent,Absent,<500,Deciduous,20 - 40,>10,901 - 1200,<20,,D1,2020/08/04,2020/08/04,<20,None,Green aspen stand. Unburned,59,-131.084784049067,57.9648351253822,raster_epsg_32609.bin,7652,7332,-1,-2,390,402,254,1826,714.875,1441,1606.875,1799.9375,1810.6875,1167.3125,171.513885498047,1603.39587402344,379,386,185,1469,680.75,1204.4375,1338.5625,1502.25,1529,966.8125,127.180557250977,1325.59033203125,2345,2231,2152,2521,2616.3125,2524.25,2473.3125,2488.0625,959.9375,826.4375,2663.70141601562,2700.8681640625,363,324,214,1028,503.0625,833.0625,901.0625,1082.4375,1495.625,1016.4375,67.0208358764648,1043.48608398438
-131.084784049067,57.9648351253822,2020/07/29,0,0,2 - <5,Deadfines,Scattered,Absent,Absent,<500,Deciduous,20 - 40,>10,901 - 1200,<20,,D1,2020/08/04,2020/08/04,<20,None,Green aspen stand. Unburned,59,-131.084784049067,57.9648351253822,raster_epsg_32609.bin,7651,7331,-1,-1,426,432,249,1687,704.375,1364,1525.375,1668.9375,1834.6875,1228.3125,172.625,1599.72912597656,401,397,245,1486,688.75,1189.4375,1295.0625,1476.75,1532,976.3125,125.958335876465,1320.3125,2657,2470,2471,2751,2648.8125,2584.25,2570.3125,2547.5625,967.4375,823.4375,2694.14575195312,2738.64575195312,401,321,186,1074,492.5625,756.0625,869.5625,1042.4375,1496.625,1029.4375,67.0208358764648,1053.875
-131.084784049067,57.9648351253822,2020/07/29,0,0,2 - <5,Deadfines,Scattered,Absent,Absent,<500,Deciduous,20 - 40,>10,901 - 1200,<20,,D1,2020/08/04,2020/08/04,<20,None,Green aspen stand. Unburned,59,-131.084784049067,57.9648351253822,raster_epsg_32609.bin,7650,7331,-1,0,458,401,268,1488,699.3125,1298.6875,1446.5625,1591.625,1816.8125,1229.9375,175.930557250977,1568.27087402344,393,361,196,1201,674.75,1152.4375,1251.125,1428.1875,1498.75,961.8125,126.097221374512,1279.13195800781,2446,2461,2174,2770,2595.25,2544.5625,2522.6875,2546.9375,971.0625,823.375,2734.90966796875,2751.07641601562,363,312,227,914,481.75,716.1875,835.6875,995.125,1458.8125,1007.75,66.1458358764648,1044.06945800781
-131.084784049067,57.9648351253822,2020/07/29,0,0,2 - <5,Deadfines,Scattered,Absent,Absent,<500,Deciduous,20 - 40,>10,901 - 1200,<20,,D1,2020/08/04,2020/08/04,<20,None,Green aspen stand. Unburned,59,-131.084784049067,57.9648351253822,raster_epsg_32609.bin,7649,7332,-1,1,419,371,188,1627,682.8125,1261.1875,1394.0625,1530.125,1714.3125,1148.9375,178.597229003906,1515.27087402344,395,332,180,1311,611.75,1054.4375,1154.625,1296.1875,1351.25,884.3125,126.763885498047,1209.63195800781,2307,2297,2100,2402,2350.25,2353.0625,2290.6875,2356.4375,953.5625,804.875,2763.90966796875,2706.07641601562,315,238,136,838,431.25,657.1875,738.6875,884.625,1317.3125,894.75,63.1458320617676,1013.90277099609
-131.084784049067,57.9648351253822,2020/07/29,0,0,2 - <5,Deadfines,Scattered,Absent,Absent,<500,Deciduous,20 - 40,>10,901 - 1200,<20,,D1,2020/08/04,2020/08/04,<20,None,Green aspen stand. Unburned,59,-131.084784049067,57.9648351253822,raster_epsg_32609.bin,7648,7334,-1,2,356,301,179,1236,621.9375,1122.3125,1258.3125,1394.125,1626.3125,1076.3125,177.79167175293,1446.97912597656,279,302,168,1003,539.8125,968.25,1027.875,1183.375,1282.75,833.125,127.125,1119.39587402344,1907,2026,1842,2140,2276.25,2280.875,2269,2183.9375,913.6875,789.75,2759.0625,2571.5625,255,192,133,702,405.5625,611.625,684.125,819.1875,1208.5,833.375,56.7708320617676,963.208312988281
-131.084784049067,57.9648351253822,2020/07/29,0,0,2 - <5,Deadfines,Scattered,Absent,Absent,<500,Deciduous,20 - 40,>10,901 - 1200,<20,,D1,2020/08/04,2020/08/04,<20,None,Green aspen stand. Unburned,59,-131.084784049067,57.9648351253822,raster_epsg_32609.bin,7648,7331,0,-3,433,441,234,1627,730.125,1298,1429.875,1597.375,1796.75,1218.625,182.54167175293,1505.35412597656,487,370,250,1462,677.4375,1143,1256.25,1395.25,1489.375,971.6875,126.375,1196.77087402344,2423,2392,2338,2792,2693.8125,2669.1875,2607.25,2703.125,978.1875,843,2816.4375,2775.9375,381,329,192,973,494.0625,743.25,837.125,989.25,1424.6875,977.375,64.3958358764648,1024.45837402344
-131.084784049067,57.9648351253822,2020/07/29,0,0,2 - <5,Deadfines,Scattered,Absent,Absent,<500,Deciduous,20 - 40,>10,901 - 1200,<20,,D1,2020/08/04,2020/08/04,<20,None,Green aspen stand. Unburned,59,-131.084784049067,57.9648351253822,raster_epsg_32609.bin,7648,7329,0,-2,404,398,230,1533,716.9375,1314.125,1448.375,1606.8125,1778.1875,1178.625,185.70832824707,1544.27087402344,429,377,204,1368,698.75,1150.4375,1291.8125,1457.75,1528.9375,970.1875,125.875,1248.35412597656,2586,2465,2536,2746,2689.875,2649.25,2665.125,2669.4375,969.9375,837.1875,2854.6875,2912.1875,329,310,170,980,509,786.4375,876.4375,1034.875,1448.1875,988.375,69.4791641235352,1065.29162597656
-131.084784049067,57.9648351253822,2020/07/29,0,0,2 - <5,Deadfines,Scattered,Absent,Absent,<500,Deciduous,20 - 40,>10,901 - 1200,<20,,D1,2020/08/04,2020/08/04,<20,None,Green aspen stand. Unburned,59,-131.084784049067,57.9648351253822,raster_epsg_32609.bin,7648,7328,0,-1,362,401,178,1765,702.125,1306.125,1436.5625,1609.6875,1756.125,1148.625,186.20832824707,1562,402,377,192,1500,692.25,1148.9375,1302.25,1449.5625,1501.8125,942.625,125.604164123535,1283.3125,2366,2208,2097,2534,2647.25,2617.3125,2630.5,2617.875,953.875,824.25,2872.5625,2958.22924804688,352,307,191,977,502.25,787.0625,874.9375,1026.9375,1428.0625,964.6875,71.8333358764648,1084.54162597656
-131.084784049067,57.9648351253822,2020/07/29,0,0,2 - <5,Deadfines,Scattered,Absent,Absent,<500,Deciduous,20 - 40,>10,901 - 1200,<20,,D1,2020/08/04,2020/08/04,<20,None,Green aspen stand. Unburned,59,-131.084784049067,57.9648351253822,raster_epsg_32609.bin,7648,7329,0,1,404,398,230,1533,716.9375,1314.125,1448.375,1606.8125,1778.1875,1178.625,185.70832824707,1544.27087402344,429,377,204,1368,698.75,1150.4375,1291.8125,1457.75,1528.9375,970.1875,125.875,1248.35412597656,2586,2465,2536,2746,2689.875,2649.25,2665.125,2669.4375,969.9375,837.1875,2854.6875,2912.1875,329,310,170,980,509,786.4375,876.4375,1034.875,1448.1875,988.375,69.4791641235352,1065.29162597656
-131.084784049067,57.9648351253822,2020/07/29,0,0,2 - <5,Deadfines,Scattered,Absent,Absent,<500,Deciduous,20 - 40,>10,901 - 1200,<20,,D1,2020/08/04,2020/08/04,<20,None,Green aspen stand. Unburned,59,-131.084784049067,57.9648351253822,raster_epsg_32609.bin,7648,7331,0,2,433,441,234,1627,730.125,1298,1429.875,1597.375,1796.75,1218.625,182.54167175293,1505.35412597656,487,370,250,1462,677.4375,1143,1256.25,1395.25,1489.375,971.6875,126.375,1196.77087402344,2423,2392,2338,2792,2693.8125,2669.1875,2607.25,2703.125,978.1875,843,2816.4375,2775.9375,381,329,192,973,494.0625,743.25,837.125,989.25,1424.6875,977.375,64.3958358764648,1024.45837402344
-131.084784049067,57.9648351253822,2020/07/29,0,0,2 - <5,Deadfines,Scattered,Absent,Absent,<500,Deciduous,20 - 40,>10,901 - 1200,<20,,D1,2020/08/04,2020/08/04,<20,None,Green aspen stand. Unburned,59,-131.084784049067,57.9648351253822,raster_epsg_32609.bin,7648,7334,0,3,356,301,179,1236,621.9375,1122.3125,1258.3125,1394.125,1626.3125,1076.3125,177.79167175293,1446.97912597656,279,302,168,1003,539.8125,968.25,1027.875,1183.375,1282.75,833.125,127.125,1119.39587402344,1907,2026,1842,2140,2276.25,2280.875,2269,2183.9375,913.6875,789.75,2759.0625,2571.5625,255,192,133,702,405.5625,611.625,684.125,819.1875,1208.5,833.375,56.7708320617676,963.208312988281
-131.084784049067,57.9648351253822,2020/07/29,0,0,2 - <5,Deadfines,Scattered,Absent,Absent,<500,Deciduous,20 - 40,>10,901 - 1200,<20,,D1,2020/08/04,2020/08/04,<20,None,Green aspen stand. Unburned,59,-131.084784049067,57.9648351253822,raster_epsg_32609.bin,7649,7332,1,-2,419,371,188,1627,682.8125,1261.1875,1394.0625,1530.125,1714.3125,1148.9375,178.597229003906,1515.27087402344,395,332,180,1311,611.75,1054.4375,1154.625,1296.1875,1351.25,884.3125,126.763885498047,1209.63195800781,2307,2297,2100,2402,2350.25,2353.0625,2290.6875,2356.4375,953.5625,804.875,2763.90966796875,2706.07641601562,315,238,136,838,431.25,657.1875,738.6875,884.625,1317.3125,894.75,63.1458320617676,1013.90277099609
-131.084784049067,57.9648351253822,2020/07/29,0,0,2 - <5,Deadfines,Scattered,Absent,Absent,<500,Deciduous,20 - 40,>10,901 - 1200,<20,,D1,2020/08/04,2020/08/04,<20,None,Green aspen stand. Unburned,59,-131.084784049067,57.9648351253822,raster_epsg_32609.bin,7650,7331,1,-1,458,401,268,1488,699.3125,1298.6875,1446.5625,1591.625,1816.8125,1229.9375,175.930557250977,1568.27087402344,393,361,196,1201,674.75,1152.4375,1251.125,1428.1875,1498.75,961.8125,126.097221374512,1279.13195800781,2446,2461,2174,2770,2595.25,2544.5625,2522.6875,2546.9375,971.0625,823.375,2734.90966796875,2751.07641601562,363,312,227,914,481.75,716.1875,835.6875,995.125,1458.8125,1007.75,66.1458358764648,1044.06945800781
-131.084784049067,57.9648351253822,2020/07/29,0,0,2 - <5,Deadfines,Scattered,Absent,Absent,<500,Deciduous,20 - 40,>10,901 - 1200,<20,,D1,2020/08/04,2020/08/04,<20,None,Green aspen stand. Unburned,59,-131.084784049067,57.9648351253822,raster_epsg_32609.bin,7651,7331,1,0,426,432,249,1687,704.375,1364,1525.375,1668.9375,1834.6875,1228.3125,172.625,1599.72912597656,401,397,245,1486,688.75,1189.4375,1295.0625,1476.75,1532,976.3125,125.958335876465,1320.3125,2657,2470,2471,2751,2648.8125,2584.25,2570.3125,2547.5625,967.4375,823.4375,2694.14575195312,2738.64575195312,401,321,186,1074,492.5625,756.0625,869.5625,1042.4375,1496.625,1029.4375,67.0208358764648,1053.875
-131.084784049067,57.9648351253822,2020/07/29,0,0,2 - <5,Deadfines,Scattered,Absent,Absent,<500,Deciduous,20 - 40,>10,901 - 1200,<20,,D1,2020/08/04,2020/08/04,<20,None,Green aspen stand. Unburned,59,-131.084784049067,57.9648351253822,raster_epsg_32609.bin,7652,7332,1,1,390,402,254,1826,714.875,1441,1606.875,1799.9375,1810.6875,1167.3125,171.513885498047,1603.39587402344,379,386,185,1469,680.75,1204.4375,1338.5625,1502.25,1529,966.8125,127.180557250977,1325.59033203125,2345,2231,2152,2521,2616.3125,2524.25,2473.3125,2488.0625,959.9375,826.4375,2663.70141601562,2700.8681640625,363,324,214,1028,503.0625,833.0625,901.0625,1082.4375,1495.625,1016.4375,67.0208358764648,1043.48608398438
-131.084784049067,57.9648351253822,2020/07/29,0,0,2 - <5,Deadfines,Scattered,Absent,Absent,<500,Deciduous,20 - 40,>10,901 - 1200,<20,,D1,2020/08/04,2020/08/04,<20,None,Green aspen stand. Unburned,59,-131.084784049067,57.9648351253822,raster_epsg_32609.bin,7653,7334,1,2,361,390,234,1713,714.6875,1384.4375,1528.3125,1697.1875,1793,1180.1875,178.451385498047,1579.08337402344,345,368,204,1467,673.25,1182.4375,1333.25,1434.125,1506.5625,967.875,133.243057250977,1303.09033203125,2234,2164,2048,2461,2603.4375,2584.9375,2499.5625,2489.875,951.0625,833.9375,2667.90283203125,2693.35424804688,333,263,178,938,498.9375,781.0625,892.9375,1037.9375,1450.4375,987.125,71.2361145019531,1029.23608398438
-131.084784049067,57.9648351253822,2020/07/29,0,0,2 - <5,Deadfines,Scattered,Absent,Absent,<500,Deciduous,20 - 40,>10,901 - 1200,<20,,D1,2020/08/04,2020/08/04,<20,None,Green aspen stand. Unburned,59,-131.084784049067,57.9648351253822,raster_epsg_32609.bin,7655,7332,2,-2,371,413,224,2014,774.6875,1615.5625,1798.1875,2009.75,1888.25,1173.6875,183.284729003906,1691.41662597656,379,405,201,1543,730.1875,1329.1875,1432.4375,1658.4375,1683.125,1043.0625,143.743057250977,1472.59033203125,2967,2762,2564,2978,3060.5625,2990.0625,2784.5625,2868.125,936.5625,808.375,2642.90283203125,2870.52075195312,343,350,173,1214,563.0625,935.4375,1048.8125,1253.75,1603.75,1065.0625,88.5694427490234,1130.56945800781
-131.084784049067,57.9648351253822,2020/07/29,0,0,2 - <5,Deadfines,Scattered,Absent,Absent,<500,Deciduous,20 - 40,>10,901 - 1200,<20,,D1,2020/08/04,2020/08/04,<20,None,Green aspen stand. Unburned,59,-131.084784049067,57.9648351253822,raster_epsg_32609.bin,7657,7331,2,-1,423,436,258,1934,796.3125,1623.125,1809.125,1992,1952.4375,1223,190.10417175293,1760.91662597656,407,424,217,1665,749.125,1313.625,1415.75,1659.6875,1757.125,1091.125,156.8125,1580.52087402344,3298,3412,3182,3485,3386.6875,3290.25,3122.9375,3115.25,889.6875,761.5625,2653.875,3030.3125,368,307,174,1090,569.5625,889.4375,1008.875,1210.375,1649.9375,1067.3125,102.708335876465,1195.20837402344
-131.084784049067,57.9648351253822,2020/07/29,0,0,2 - <5,Deadfines,Scattered,Absent,Absent,<500,Deciduous,20 - 40,>10,901 - 1200,<20,,D1,2020/08/04,2020/08/04,<20,None,Green aspen stand. Unburned,59,-131.084784049067,57.9648351253822,raster_epsg_32609.bin,7659,7331,2,0,399,441,233,1837,801.1875,1506.4375,1647.875,1855.5625,1994.1875,1303.0625,196.527770996094,1801.27087402344,393,380,236,1464,765.3125,1250.75,1410.875,1579.75,1731.1875,1113.625,166.4375,1662.96533203125,3061,2958,2720,3138,3369.0625,3314.625,3152.875,3120.9375,875.375,755.25,2623.57641601562,3107.5068359375,394,342,196,1118,601.8125,887.8125,972.8125,1197.125,1659.4375,1085.5,112.875,1268.71533203125
-131.084784049067,57.9648351253822,2020/07/29,0,0,2 - <5,Deadfines,Scattered,Absent,Absent,<500,Deciduous,20 - 40,>10,901 - 1200,<20,,D1,2020/08/04,2020/08/04,<20,None,Green aspen stand. Unburned,59,-131.084784049067,57.9648351253822,raster_epsg_32609.bin,7661,7332,2,1,456,451,260,1626,831.875,1375.75,1559.0625,1707.0625,2037.0625,1400.0625,194.194442749023,1816.0625,419,419,241,1518,827.75,1389.3125,1486,1648.25,1804.125,1205.6875,163.39582824707,1744.42358398438,3055,2897,2801,3236,3360.8125,3344.0625,3226.875,3108.375,913,794.0625,2458.8681640625,2991.71533203125,446,341,221,1086,709.25,1064.1875,1145.9375,1363.5625,1723.625,1222.3125,109.291664123535,1420.34033203125
-131.084784049067,57.9648351253822,2020/07/29,0,0,2 - <5,Deadfines,Scattered,Absent,Absent,<500,Deciduous,20 - 40,>10,901 - 1200,<20,,D1,2020/08/04,2020/08/04,<20,None,Green aspen stand. Unburned,59,-131.084784049067,57.9648351253822,raster_epsg_32609.bin,7663,7334,2,2,879,741,541,1771,980.25,1432.1875,1560.5625,1757.5,1901.5,1395.625,189.08332824707,1860.72912597656,975,864,648,1867,1085.375,1518.25,1721.6875,1847.3125,1834.375,1333.375,160.72917175293,1869.97912597656,2193,2003,1518,2602,2764.6875,2796,2645.375,2769.875,1071.4375,977.9375,2297.64575195312,2897.9375,926,772,595,1582,1011,1351.9375,1514.9375,1639.5625,1660.3125,1177.75,102.291664123535,1642.22912597656
-131.084784049067,57.9648351253822,2020/07/29,0,0,2 - <5,Deadfines,Scattered,Absent,Absent,<500,Deciduous,20 - 40,>10,901 - 1200,<20,,D1,2020/08/04,2020/08/04,<20,None,Green aspen stand. Unburned,59,-131.084784049067,57.9648351253822,raster_epsg_32609.bin,7666,7334,3,0,274,316,153,1882,657.1875,1576.9375,1819.125,1923.0625,1528.9375,883.1875,161.6875,1910.35412597656,280,314,177,1827,696.125,1588.1875,1763.125,1893.4375,1427.875,806.6875,139.83332824707,1939.52087402344,2430,2482,1936,3110,2695.875,2742.75,2702.9375,2654.75,902.5,786.125,2314.58325195312,2957.45825195312,316,360,151,1848,783.75,1535.875,1679.1875,1912.75,1316.25,770.875,82.7916641235352,1824.45837402344
-131.085703650859,57.9649870003962,2020/07/29,0,0,1 - <2,Moss,10-25,Elevateddead,Patchy,<500,Absent,<20,>10,>1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,D2 stand burned in 2018. Regen is all fireweed and aspen.,60,-131.085703650859,57.9649870003962,raster_epsg_32609.bin,7660,7332,0,0,441,441,250,1652,789.6875,1405.9375,1568.875,1742.5625,2048.1875,1378.0625,197.08332824707,1807.27087402344,418,434,195,1548,758.3125,1330.75,1456.875,1593.75,1766.6875,1148.625,164.77082824707,1707.1875,3278,3139,3012,3331,3434.5625,3417.625,3302.875,3168.4375,873.875,750.75,2530.1875,3038.72924804688,393,324,209,1134,633.8125,972.3125,1036.8125,1289.125,1711.4375,1164,112.708335876465,1350.4375
-131.085703650859,57.9649870003962,2020/07/29,0,0,1 - <2,Moss,10-25,Elevateddead,Patchy,<500,Absent,<20,>10,>1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,D2 stand burned in 2018. Regen is all fireweed and aspen.,60,-131.085703650859,57.9649870003962,raster_epsg_32609.bin,7657,7332,-3,0,462,444,267,1834,787.4375,1559.875,1733.875,1917.5,1942.8125,1238,193.64582824707,1750.08337402344,418,413,214,1683,740.875,1303.375,1422.75,1665.5625,1750.375,1086.375,156.9375,1574.72912597656,3213,3173,3088,3373,3335.5625,3244.75,3060.8125,3093.25,904.0625,771.1875,2639.625,3006.9375,357,314,199,1180,566.6875,906.3125,1030.625,1236.625,1656.3125,1068.9375,105.291664123535,1196.29162597656
-131.085703650859,57.9649870003962,2020/07/29,0,0,1 - <2,Moss,10-25,Elevateddead,Patchy,<500,Absent,<20,>10,>1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,D2 stand burned in 2018. Regen is all fireweed and aspen.,60,-131.085703650859,57.9649870003962,raster_epsg_32609.bin,7655,7330,-2,-2,346,415,209,2032,776.1875,1637.5,1831.125,2006.4375,1902.625,1194.375,176.97917175293,1729.08337402344,354,375,172,1493,746,1311.125,1432.1875,1618.375,1685.4375,1060.3125,142.27082824707,1512.0625,2934,2862,2868,3061,3188.9375,3158.625,3006.25,2962.0625,908.5625,783.3125,2646.29174804688,2914.27075195312,333,281,150,1084,570.25,923.3125,1023.625,1200.0625,1600.5625,1038.75,86.2916641235352,1147.29162597656
-131.085703650859,57.9649870003962,2020/07/29,0,0,1 - <2,Moss,10-25,Elevateddead,Patchy,<500,Absent,<20,>10,>1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,D2 stand burned in 2018. Regen is all fireweed and aspen.,60,-131.085703650859,57.9649870003962,raster_epsg_32609.bin,7653,7329,-2,-1,388,409,206,1916,733.4375,1462.1875,1631.875,1787.3125,1872.0625,1209.9375,164.631942749023,1713.25,386,384,201,1486,723.3125,1236.125,1337.875,1497.875,1608.625,1030.375,126.506942749023,1471.49304199219,2758,2563,2500,2812,2902.375,2883.375,2772.0625,2754.125,945.375,812.4375,2613.59716796875,2795.22924804688,334,286,153,1001,527.75,820.3125,917.5,1108,1538.75,1030.125,72.7638854980469,1118.26391601562
-131.085703650859,57.9649870003962,2020/07/29,0,0,1 - <2,Moss,10-25,Elevateddead,Patchy,<500,Absent,<20,>10,>1200,>75,,Unclassified,2020/08/04,2020/08/04,<20,None,D2 stand burned in 2018. Regen is all fireweed and aspen.,60,-131.085703650859,57.9649870003962,raster_epsg_32609.bin,7651,7329,-2,0,402,390,253,1637,699.25,1310.375,1480.8125,1610.75,1843.0625,1206.875,170.125,1651.14587402344,371,377,193,1488,693.9375,1209,1293.75,1493,1563.8125,994.4375,123.791664123535,1387.0625,2431,2220,2253,2598,2655.3125,2645.6875,2588.6875,2557.125,979.9375,828.4375,2688.22924804688,2810.72924804688,348,342,142,991,510.875,760.8125,876.0625,1042,1491.5625,1021,69.6041641235352,1094.375
